file_size,file_entropy,mime_mismatch,filename_length,filename_complexity,special_char_count,is_hidden,is_executable_ext,is_script_ext,is_macro_ext,is_archive_ext,has_double_extension,is_dangerous_extension,suspicious_string_count,suspicious_url_count,suspicious_cmd_count,powershell_indicator,javascript_indicator,vba_macro_indicator,obfuscation_score,encoded_content_indicator,eval_indicator,nested_archive_depth,archive_has_executable,archive_has_script,compression_ratio,non_ascii_ratio,magic_entropy,magic_is_pe,extension_category,label
9656,3.7464,0,15,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2478,3.2654,0,image,CLEAN
36948,3.5853,0,22,0.0455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1.0,0.201,2.4209,0,document,CLEAN
358125,5.6206,0,11,0.0909,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1073,3.1275,0,document,CLEAN
3282,4.9965,0,33,0.1212,4,0,0,1,0,0,0,1,4,1,2,0,0,0,0.36,0,0,0,0,0,2.91,0.4683,5.8657,0,script,SUSPICIOUS
153319,5.5771,0,24,0.125,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,1.0,0.3449,3.1101,0,document,CLEAN
7908,6.682,0,32,0.0938,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.1578,3.5656,0,document,CLEAN
259715,5.3781,0,24,0.125,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0678,3.7131,0,document,CLEAN
39834,4.7266,0,12,0.0833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2299,4.3772,0,document,CLEAN
69428,6.5046,1,25,0.28,7,0,0,0,0,0,0,1,8,4,6,1,1,1,0.87,1,0,0,0,0,4.47,0.4435,7.0083,0,archive,MALICIOUS
4081,7.1393,1,25,0.24,6,0,1,0,0,0,1,1,9,4,4,1,0,0,0.72,1,1,0,0,0,2.62,0.5889,7.0116,1,executable,MALICIOUS
11596241,5.2085,0,20,0.1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2661,2.32,0,image,CLEAN
978,5.4708,0,11,0.4545,5,0,0,1,0,0,0,1,4,2,2,1,1,0,0.24,1,1,0,0,0,3.14,0.2394,5.5136,0,script,SUSPICIOUS
927471,6.8,0,32,0.0625,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.179,3.9129,0,image,CLEAN
20529,4.8258,0,35,0.1429,5,0,0,1,0,0,0,1,4,3,1,0,1,0,0.31,0,0,0,0,0,3.25,0.1633,5.9337,0,script,SUSPICIOUS
9760,5.9112,0,38,0.0789,3,0,0,1,0,0,0,1,2,0,0,1,0,0,0.43,0,1,0,0,0,2.12,0.2306,3.7845,0,script,SUSPICIOUS
59655,3.9319,0,9,0.2222,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1618,2.8399,0,document,CLEAN
223309,3.9159,0,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2787,2.1835,0,document,CLEAN
17887,3.9838,0,22,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,2.14,0.3465,2.3696,0,archive,CLEAN
22750,3.8404,0,28,0.0714,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2919,4.3349,0,document,CLEAN
17358,4.6295,0,18,0.1111,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.0669,2.8586,0,document,CLEAN
80804,3.9865,0,30,0.0333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0.084,4.3362,0,document,CLEAN
1166,7.2568,1,24,0.0417,1,0,0,1,0,0,0,1,3,3,0,0,0,0,0.47,0,1,0,0,0,1.62,0.4699,5.5029,0,script,SUSPICIOUS
3361,4.8371,0,13,0.2308,3,0,0,1,0,0,0,1,1,1,0,0,1,0,0.35,0,1,0,0,0,2.35,0.4721,3.495,0,script,SUSPICIOUS
36864,6.4108,0,16,0.1875,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1541,2.5224,0,image,CLEAN
63965,5.0465,0,25,0.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.0,0.1252,3.0382,0,document,CLEAN
128620,5.8234,0,18,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1866,4.7042,0,document,CLEAN
75362,3.7961,0,8,0.375,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0,0,0,0,0,1.0,0.1283,3.7537,0,document,CLEAN
7316,4.8364,0,8,0.125,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.1246,4.9509,0,media,CLEAN
3075,7.3486,1,38,0.1842,7,0,0,0,0,1,0,1,7,5,5,1,0,1,0.95,1,1,0,1,1,2.21,0.4394,6.4816,0,archive,MALICIOUS
8770,2.8716,0,31,0.0323,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1153,2.28,0,document,CLEAN
489795,5.1787,0,10,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.28,4.8986,0,document,CLEAN
106864,3.1478,0,24,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1516,2.2281,0,document,CLEAN
345359,4.9723,0,31,0.0968,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.0937,3.5133,0,document,CLEAN
124274,6.5056,1,51,0.0784,4,0,1,0,0,0,1,1,14,7,6,0,0,0,0.59,1,1,0,0,0,3.02,0.5435,6.9893,1,executable,MALICIOUS
4289,4.3086,0,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1157,4.1532,0,image,CLEAN
5465,4.9663,0,33,0.0909,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.2655,4.7714,0,document,CLEAN
92868,3.3647,0,27,0.1111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1656,3.3015,0,media,CLEAN
1708,6.2457,1,13,0.4615,6,0,0,1,0,0,0,1,2,3,0,1,0,0,0.26,0,0,0,0,0,1.27,0.5191,4.6079,0,script,SUSPICIOUS
16115,4.843,0,13,0.2308,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2035,3.2331,0,document,CLEAN
35135,7.0665,1,53,0.1698,9,0,1,0,0,0,1,1,3,5,2,1,1,0,0.84,1,1,0,0,0,2.52,0.6369,5.7029,1,executable,MALICIOUS
195325,4.3206,0,8,0.125,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1123,4.5811,0,document,CLEAN
259293,3.9914,0,29,0.069,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2996,2.582,0,document,CLEAN
6286020,4.1307,0,28,0.0714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1504,4.0836,0,document,CLEAN
141702,3.9377,0,9,0.3333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0.3023,4.7313,0,document,CLEAN
273301,4.8323,0,16,0.125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.2466,2.4194,0,image,CLEAN
92736,3.7482,0,34,0.0588,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1324,2.2325,0,document,CLEAN
4041,5.6025,0,14,0.4286,6,0,0,1,0,0,0,1,3,3,2,0,0,0,0.32,0,0,0,0,0,1.33,0.1597,3.354,0,script,SUSPICIOUS
130519,4.4415,0,25,0.04,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.02,0,0,0,0,0,1.0,0.1432,4.2436,0,image,CLEAN
53222,2.9228,0,15,0.1333,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1603,3.5273,0,media,CLEAN
217,4.5765,1,33,0.1818,6,0,0,0,0,1,0,0,4,3,2,0,1,0,0.52,0,0,1,0,0,3.35,0.2949,4.3869,0,archive,SUSPICIOUS
246989,3.8636,0,20,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1816,4.0963,0,media,CLEAN
3128,5.5289,0,40,0.15,6,0,0,0,1,0,0,0,3,3,2,0,0,1,0.41,1,0,0,0,0,1.99,0.3143,3.0905,0,document,SUSPICIOUS
67172,5.6733,0,13,0.1538,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1975,4.5417,0,media,CLEAN
12174,4.6545,0,29,0.069,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.15,0,0,0,0,0,1.12,0.2176,4.2559,0,archive,CLEAN
912924,3.8361,0,13,0.1538,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2562,2.5635,0,media,CLEAN
104951,4.9002,0,12,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.3495,2.3783,0,media,CLEAN
8667,5.8655,0,33,0.0606,2,0,0,1,0,0,0,1,1,3,2,1,0,0,0.4,1,0,0,0,0,3.09,0.1633,5.5984,0,script,SUSPICIOUS
19423,3.253,0,14,0.0714,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3357,3.6584,0,image,CLEAN
26066,3.5989,0,13,0.0769,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,1.0,0.341,4.7715,0,document,CLEAN
311044,5.0329,0,35,0.0286,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15,0,0,0,0,0,1.0,0.0676,4.2223,0,document,CLEAN
254043,6.0237,0,15,0.1333,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.2473,4.9992,0,document,CLEAN
895,5.1066,0,41,0.0244,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0.38,0,0,0,0,0,3.05,0.2474,3.2657,0,script,SUSPICIOUS
297368,4.7254,0,28,0.1071,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.02,0,0,0,0,0,1.0,0.3219,4.874,0,document,CLEAN
26511,4.9948,0,29,0.0345,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.04,0,0,0,0,0,1.0,0.3386,4.0709,0,document,CLEAN
38007,4.0864,0,18,0.0556,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.2528,4.603,0,document,CLEAN
9850,6.3793,0,9,0.3333,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1432,2.2592,0,image,CLEAN
59638,4.9015,0,9,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.0814,4.4688,0,image,CLEAN
265515,6.4213,0,32,0.0312,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.3371,2.9821,0,image,CLEAN
110240,4.5191,0,30,0.0333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1755,4.1133,0,document,CLEAN
159157,4.2755,0,16,0.0625,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.3461,4.4492,0,document,CLEAN
10429,5.5069,0,18,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0521,3.1727,0,image,CLEAN
1713797,5.6603,0,35,0.0571,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1632,2.3092,0,document,CLEAN
60962,5.9904,0,25,0.08,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.2852,2.4541,0,media,CLEAN
1720,5.5951,0,27,0.2222,6,0,0,0,1,0,0,0,2,0,1,0,1,1,0.57,0,1,0,0,0,2.23,0.202,5.8194,0,document,SUSPICIOUS
7493,5.7274,0,37,0.1622,6,0,0,1,0,0,0,1,3,2,0,1,0,0,0.33,1,1,0,0,0,3.33,0.3704,3.4468,0,script,SUSPICIOUS
38041,5.2619,0,35,0.0286,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,2.3,0.3401,2.8374,0,archive,CLEAN
1018,5.3589,0,42,0.0476,2,0,0,1,0,0,0,1,1,3,0,1,0,0,0.52,0,0,0,0,0,2.18,0.4618,5.3193,0,script,SUSPICIOUS
1547856,5.8058,0,26,0.0385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.0589,4.2116,0,document,CLEAN
127407,6.2942,0,39,0.1026,4,1,0,0,1,0,0,0,3,1,0,0,1,1,0.37,1,1,0,0,0,3.0,0.3175,5.4591,0,document,SUSPICIOUS
10258,7.1289,1,16,0.25,4,0,0,1,0,0,0,1,7,4,2,1,0,1,0.55,1,0,0,0,0,3.85,0.5856,6.5631,0,archive,MALICIOUS
1646,7.713,1,28,0.3214,9,0,1,0,0,0,0,1,10,2,4,0,1,0,0.87,0,1,0,0,0,3.35,0.4098,5.5017,1,executable,MALICIOUS
59238,5.8714,0,9,0.3333,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.2713,2.7403,0,document,CLEAN
2789,6.6489,0,41,0.0976,4,0,0,1,0,0,0,1,3,2,0,0,0,0,0.36,0,0,0,0,0,1.36,0.2673,4.3047,0,script,SUSPICIOUS
1046189,3.7727,0,30,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.1514,2.9346,0,media,CLEAN
35885,4.6117,0,15,0.0667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.3214,4.1209,0,media,CLEAN
25719,5.3364,0,23,0.1304,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.2581,4.7907,0,document,CLEAN
743,5.7667,0,40,0.025,1,0,0,1,0,0,0,1,3,3,2,0,0,0,0.41,1,0,0,0,0,1.5,0.1736,5.5144,0,script,SUSPICIOUS
498459,5.6237,0,28,0.1071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1956,3.2575,0,image,CLEAN
512960,5.9376,0,18,0.1667,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0943,3.9516,0,media,CLEAN
349988,5.2799,0,34,0.0588,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2878,4.4117,0,document,CLEAN
48114,5.6162,0,27,0.1111,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2517,2.8726,0,document,CLEAN
580578,4.6074,0,20,0.1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.1387,4.7207,0,image,CLEAN
2205,5.9601,0,43,0.093,4,0,0,1,0,0,0,1,1,2,0,1,0,0,0.26,0,0,0,0,0,2.89,0.4124,5.0824,0,script,SUSPICIOUS
1380,5.3051,0,24,0.0417,1,0,0,1,0,0,0,1,1,0,2,1,1,0,0.41,1,1,0,0,0,3.2,0.2491,3.5811,0,script,SUSPICIOUS
25778,4.2046,0,17,0.1176,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0911,2.9571,0,document,CLEAN
578867,3.5399,0,33,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2797,2.1053,0,document,CLEAN
2310,7.0424,1,53,0.1321,7,0,0,0,0,1,0,1,14,5,6,1,0,0,0.61,1,1,2,1,1,4.12,0.783,5.0568,1,archive,MALICIOUS
46597,7.2308,0,38,0.1053,4,0,1,0,0,0,0,1,5,4,4,0,0,0,0.61,1,1,0,0,0,3.21,0.8065,6.024,1,executable,MALICIOUS
1024,7.8621,1,24,0.25,6,0,1,0,0,0,0,1,14,4,3,1,0,1,0.66,0,1,0,0,0,4.54,0.3528,6.958,1,executable,MALICIOUS
459962,5.281,0,34,0.0882,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.3003,4.21,0,document,CLEAN
224247,4.2996,0,13,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.3178,2.0247,0,document,CLEAN
2698740,5.1799,0,11,0.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.02,0,0,0,0,0,1.65,0.1838,2.1555,0,archive,CLEAN
17609,7.2179,1,40,0.1,4,0,1,0,0,0,0,1,13,6,5,0,0,0,0.57,1,0,0,0,0,3.01,0.7417,5.1524,1,executable,MALICIOUS
8562,4.7171,0,28,0.0714,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2168,3.7688,0,document,CLEAN
2010084,3.9892,0,25,0.08,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.3448,4.4507,0,media,CLEAN
5181,6.5331,0,18,0.2778,5,0,0,1,0,0,0,1,2,3,2,1,1,0,0.31,0,0,0,0,0,1.4,0.425,3.6235,0,script,SUSPICIOUS
15157,7.6862,1,21,0.2857,6,0,0,1,0,0,0,1,15,7,4,1,1,0,0.61,0,0,0,0,0,2.92,0.5994,6.5063,1,script,MALICIOUS
512,4.3953,0,13,0.0769,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0,0,0,0,0,1.0,0.0579,3.996,0,document,CLEAN
10572,4.5126,0,32,0.1562,5,0,0,1,0,0,0,1,2,1,2,0,0,0,0.38,1,0,0,0,0,1.86,0.3784,5.0841,0,script,SUSPICIOUS
284545,3.6204,0,9,0.1111,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.3336,2.2073,0,document,CLEAN
96250,6.9673,1,29,0.1379,4,1,1,0,0,0,1,1,6,5,4,0,1,1,0.74,1,1,0,0,0,2.21,0.5706,6.7332,1,executable,MALICIOUS
1900,6.2395,0,29,0.0345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.0691,3.1712,0,image,CLEAN
907063,5.1936,0,27,0.037,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.03,0,0,0,0,0,1.0,0.1672,3.7755,0,document,CLEAN
8762,5.584,0,39,0.1282,5,0,0,1,0,0,0,1,1,0,1,1,0,0,0.42,0,0,0,0,0,3.06,0.1709,4.3383,0,script,SUSPICIOUS
3021210,5.154,0,24,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.2057,3.1508,0,image,CLEAN
176985,3.8673,0,14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2885,4.6913,0,document,CLEAN
2750,5.5677,0,19,0.0526,1,1,0,1,0,0,0,1,4,0,0,0,0,0,0.35,0,0,0,0,0,2.4,0.3895,3.7416,0,script,SUSPICIOUS
50785,6.2318,0,33,0.0606,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,1.0,0.3207,4.1506,0,document,CLEAN
403324,4.7411,0,27,0.0741,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.3337,2.699,0,document,CLEAN
10508,5.2048,0,28,0.0714,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.71,0.3303,4.9488,0,archive,CLEAN
9849,4.9705,0,22,0.0909,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1118,2.6509,0,document,CLEAN
3403,4.4836,0,19,0.1579,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2817,2.8861,0,document,CLEAN
257251,5.8943,0,35,0.0286,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.346,2.7394,0,document,CLEAN
1068764,4.7702,0,30,0.1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2496,4.4155,0,document,CLEAN
46962,3.2495,0,9,0.2222,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1719,4.1934,0,document,CLEAN
51348,2.9933,0,21,0.1429,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.2814,4.0203,0,document,CLEAN
134683,6.2058,0,38,0.0789,3,0,0,0,0,0,0,1,13,7,6,1,0,1,0.8,1,1,0,0,0,2.26,0.805,5.5558,0,archive,MALICIOUS
173556,7.8966,1,34,0.1765,6,0,1,0,0,0,0,1,12,1,5,1,0,0,0.93,0,1,0,0,0,3.93,0.5085,6.7643,1,executable,MALICIOUS
115460,4.5309,0,18,0.0556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0.2155,3.2831,0,document,CLEAN
5929,5.0647,0,29,0.1034,3,1,0,1,0,0,0,1,1,2,1,0,1,0,0.21,0,0,0,0,0,2.01,0.4393,4.2753,0,script,SUSPICIOUS
132684,6.7766,0,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0.3153,3.0265,0,document,CLEAN
6680,3.9736,0,8,0.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.077,4.4785,0,document,CLEAN
2326,5.9575,0,37,0.1081,4,0,0,1,0,0,0,1,1,3,0,1,0,0,0.41,0,0,0,0,0,1.73,0.4737,5.417,0,script,SUSPICIOUS
76782,5.3461,0,8,0.375,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.3309,3.7267,0,document,CLEAN
4125,5.2662,0,15,0.4,6,1,0,1,0,0,0,1,2,0,0,1,0,0,0.44,0,0,0,0,0,1.62,0.2955,3.5749,0,script,SUSPICIOUS
746688,5.6528,0,31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1429,4.4537,0,document,CLEAN
45877,6.2566,1,53,0.0566,3,0,0,1,0,0,1,1,12,6,2,1,1,0,0.71,0,1,0,0,0,4.59,0.4423,5.4766,0,script,MALICIOUS
432394,3.9232,0,30,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1.0,0.3,2.458,0,document,CLEAN
8094,5.8814,0,35,0.1714,6,0,0,1,0,0,0,1,1,0,1,1,1,0,0.54,0,0,0,0,0,2.3,0.4202,5.2662,0,script,SUSPICIOUS
1801348,5.6042,0,19,0.0526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.3118,4.5605,0,document,CLEAN
6417,6.2867,0,21,0.0476,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.3045,3.9908,0,document,CLEAN
10328654,3.6028,0,8,0.25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1.44,0.1098,2.7032,0,archive,CLEAN
17701,6.3032,1,34,0.2353,8,1,0,0,0,0,0,1,12,5,6,0,1,1,0.86,1,1,0,0,0,1.91,0.6239,6.357,0,archive,MALICIOUS
165558,4.7659,0,9,0.3333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.3254,2.3924,0,document,CLEAN
78402,4.1147,0,25,0.04,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.0503,4.6691,0,document,CLEAN
172212,4.1844,0,19,0.0526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.0672,4.483,0,image,CLEAN
35260,5.5338,0,12,0.1667,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.313,3.0803,0,document,CLEAN
44887,3.9901,0,11,0.0909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2563,2.0734,0,document,CLEAN
720758,4.6856,0,19,0.0526,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.15,0,0,0,0,0,1.0,0.0991,3.0904,0,media,CLEAN
63624,5.0652,0,8,0.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1564,2.9244,0,document,CLEAN
2955523,4.6522,0,31,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1094,3.0728,0,media,CLEAN
143063,4.7981,0,20,0.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1053,4.19,0,document,CLEAN
1067617,4.6478,0,12,0.0833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.0844,3.9287,0,media,CLEAN
835,5.7824,0,28,0.0357,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09,0,0,0,0,0,1.0,0.0992,3.0536,0,document,CLEAN
92207,5.9533,0,31,0.0645,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.2106,4.127,0,document,CLEAN
1426882,4.3778,0,34,0.0294,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2433,2.0708,0,document,CLEAN
94907,5.4365,0,25,0.08,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,1.0,0.217,4.8178,0,document,CLEAN
823118,5.1673,0,30,0.0333,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.03,0,0,0,0,0,1.0,0.3204,3.412,0,document,CLEAN
2142,5.5069,0,23,0.2609,6,0,0,1,0,0,0,1,1,3,2,0,1,0,0.44,1,0,0,0,0,1.95,0.2048,3.4481,0,script,SUSPICIOUS
547080,5.2742,0,19,0.1579,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.3173,4.6964,0,media,CLEAN
200789,4.4211,0,26,0.1154,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3198,3.6905,0,media,CLEAN
882827,6.1692,0,29,0.069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1046,4.6292,0,document,CLEAN
473555,4.5066,0,17,0.0588,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2122,3.1515,0,document,CLEAN
5998219,4.2441,0,11,0.1818,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2994,4.9532,0,media,CLEAN
